,CU651637,CP001855,CP002167,CP000468,CP000946,CP000819,CP001665,AM946981,CP001509,CP001396,CP001637,AP012030,CU928162,CP000802,CU928160,CP002516,AP009240,AP009378,CP000948,U00096,AP009048,CP002185,CP002967,FN554766,CU928145,AP010958,AP010960,CP001164,AE005174,BA000007,CP001368,AP010953,CP001846,CP000970,FM180568,CP000800,FN649414,CP002729,CP001969,CU928161,CP000247,CP001671,AE014075,CU928164,CP002797,CU928163,CP000243,CP001063,CP000036,CP000034,CP001383,AE014073,AE005674,CP000266,CP000038
CIW80_23450,0.0,0.0,98.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.12700000000002,84.12700000000002,0.0,83.333,82.54,82.54,82.54,82.54,83.333,0.0,86.04700000000003,0.0,0.0,85.714,83.333,98.947,82.353,99.468,100.0,100.0,0.0,0.0,0.0,98.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23455,0.0,0.0,94.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23460,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,89.189,98.649,100.0,100.0,90.541,89.189,90.541,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23465,0.0,0.0,99.091,81.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.091,81.553,100.0,100.0,100.0,84.906,0.0,81.553,99.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23470,62.295,62.703,68.681,62.703,46.19600000000001,64.48100000000001,64.48100000000001,64.48100000000001,64.48100000000001,64.48100000000001,64.48100000000001,64.48100000000001,63.38800000000001,63.243,65.027,65.027,65.027,65.027,46.19600000000001,64.48100000000001,64.48100000000001,65.027,65.027,59.14,59.14,64.48100000000001,65.027,64.48100000000001,64.48100000000001,63.934,64.48100000000001,64.48100000000001,64.48100000000001,63.38800000000001,63.934,46.19600000000001,63.934,46.19600000000001,68.681,62.703,77.473,100.0,100.0,63.934,65.027,64.48100000000001,68.681,38.217,63.934,30.723000000000006,63.934,63.934,63.934,63.934,37.88800000000001
CIW80_23475,57.485,57.485,97.714,57.485,33.556999999999995,56.886,56.886,56.886,56.886,56.886,56.886,56.886,57.485,56.886,56.886,56.886,56.886,56.886,33.556999999999995,56.886,56.886,57.407,57.407,32.727,33.556999999999995,55.488,56.886,56.79,56.287,56.79,56.287,57.485,56.886,58.025,58.084,33.556999999999995,54.795,33.556999999999995,97.714,56.886,96.571,100.0,100.0,56.886,57.407,56.886,97.714,57.407,56.886,32.886,57.485,57.485,57.485,33.556999999999995,33.556999999999995
CIW80_23480,64.574,64.574,99.138,64.574,45.274,64.91199999999999,64.91199999999999,64.91199999999999,64.91199999999999,64.47399999999999,64.47399999999999,64.47399999999999,64.035,64.91199999999999,64.91199999999999,64.47399999999999,64.47399999999999,65.02199999999999,45.274,64.47399999999999,64.47399999999999,64.47399999999999,64.47399999999999,64.574,64.126,64.91199999999999,64.91199999999999,64.574,64.574,64.574,64.574,64.91199999999999,64.574,68.24600000000001,64.91199999999999,63.576,64.47399999999999,44.279,99.138,64.47399999999999,99.569,100.0,100.0,79.688,65.02199999999999,64.91199999999999,99.138,63.793,65.351,44.915,64.91199999999999,64.91199999999999,64.91199999999999,65.753,44.776
CIW80_23485,64.403,64.403,99.43,64.403,55.091,64.169,64.169,64.169,64.169,64.05199999999999,64.05199999999999,64.05199999999999,60.465,64.286,64.403,64.403,64.169,64.05199999999999,45.769,64.05199999999999,64.05199999999999,64.403,64.403,54.282,53.819,64.403,65.233,64.403,64.286,64.403,64.403,64.286,64.403,64.52,64.327,63.76300000000001,64.05199999999999,55.091,99.43,64.169,99.202,99.73,100.0,64.286,64.403,64.169,99.43,45.274,38.298,45.255,45.508,45.508,45.508,63.466,38.184
CIW80_23490,40.113,40.113,98.295,39.88800000000001,34.356,39.548,39.548,39.548,39.548,39.548,39.548,39.548,31.41,39.548,39.548,39.548,39.548,39.548,32.184,39.548,39.548,39.548,39.548,34.356,33.742,39.548,39.548,39.548,39.548,39.548,39.548,39.548,39.548,40.113,40.113,40.113,39.548,34.356,97.727,39.548,98.286,98.864,100.0,39.548,39.548,39.548,98.295,38.983,39.548,34.014,39.548,39.548,39.548,39.548,33.708
CIW80_23495,43.902,43.902,59.524,43.902,41.42,45.395,45.395,45.395,45.395,45.395,45.395,45.395,26.374,45.395,45.395,45.395,45.395,45.395,41.42,45.395,45.395,45.395,45.395,41.42,42.105,45.395,45.395,45.395,45.395,45.395,45.395,45.395,45.395,42.683,43.902,45.395,45.395,40.828,59.524,45.395,60.119,100.0,100.0,45.395,44.737,45.395,59.524,0.0,45.395,0.0,0.0,45.395,45.395,45.395,0.0
CIW80_23500,36.57,36.57,83.90100000000002,36.424,36.755,36.755,36.755,36.755,36.755,36.755,36.755,36.755,48.246,36.755,36.755,36.755,36.755,36.424,36.57,36.755,36.755,36.755,36.755,36.246,36.57,36.755,36.755,36.755,36.842,36.842,36.755,36.755,36.755,36.755,36.57,36.755,36.424,36.57,83.59100000000002,46.405,84.0,100.0,100.0,36.893,36.755,36.755,83.90100000000002,36.424,33.459,44.565,38.996,36.755,38.672,38.672,36.57
CIW80_23505,28.713,28.713,97.166,28.713,27.723000000000006,25.843000000000004,27.723000000000006,27.723000000000006,27.723000000000006,27.723000000000006,27.723000000000006,27.723000000000006,28.713,27.723000000000006,27.723000000000006,27.723000000000006,27.723000000000006,28.713,24.719,27.723000000000006,27.723000000000006,27.723000000000006,27.723000000000006,27.723000000000006,26.984,26.984,27.723000000000006,31.034,27.723000000000006,27.723000000000006,27.723000000000006,25.843000000000004,27.723000000000006,31.034,28.713,27.723000000000006,29.213,31.034,97.571,28.713,97.976,100.0,100.0,27.723000000000006,28.713,27.723000000000006,97.571,22.822,22.822,21.495,27.097,25.843000000000004,27.097,31.034,26.984
CIW80_23510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.303,78.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23515,46.914,46.914,100.0,94.565,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,25.984,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,36.076,98.802,94.565,97.826,100.0,100.0,94.565,36.076,96.739,97.826,36.076,36.076,36.076,36.076,36.076,40.0,36.076,36.076
CIW80_23520,99.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.83,0.0,0.0,0.0,0.0,0.0,20.732,0.0,23.164,25.18,0.0,23.164,23.164,23.164,23.164,25.18,21.45,23.164,0.0,0.0,0.0,0.0,0.0,99.133,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.791
CIW80_23525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23530,51.515,51.515,99.036,54.42100000000001,51.455,51.323,51.323,51.323,51.323,51.323,51.323,51.323,53.411,51.455,51.587,51.587,51.72,51.323,51.323,51.323,51.323,51.587,51.587,51.323,51.587,51.455,51.587,51.587,51.587,51.587,51.587,51.587,51.587,51.587,51.455,51.72,51.323,51.455,99.311,51.455,99.174,99.862,100.0,51.455,51.323,51.323,99.036,51.455,52.282,99.036,51.455,51.455,51.455,51.587,51.323
CIW80_23535,0.0,0.0,99.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74,0.0,28.74,28.74,28.74,28.74,34.545,0.0,0.0,0.0,0.0,0.0,0.0,98.433,0.0,99.373,100.0,100.0,0.0,0.0,0.0,99.373,0.0,0.0,98.746,0.0,0.0,0.0,0.0,0.0
CIW80_23540,29.57,29.57,99.268,29.57,29.111,28.841,28.841,28.841,28.841,29.111,29.111,29.111,29.839,28.841,29.111,29.111,29.111,29.65,29.111,29.111,29.111,29.111,29.111,55.99,29.111,28.841,29.111,29.111,29.111,29.111,29.111,29.111,29.111,29.839,29.65,29.111,29.111,28.841,100.0,29.57,99.756,100.0,100.0,28.763,29.65,28.919,99.268,29.38,29.38,99.024,28.571,28.571,28.571,28.841,29.223000000000006
CIW80_23545,31.087,31.087,99.59,31.087,31.103,31.103,31.103,31.103,31.103,31.103,31.103,31.103,31.087,31.103,31.103,31.103,31.103,30.87,31.103,31.103,31.103,31.103,31.103,33.131,31.103,31.284,31.103,32.827,32.827,32.827,32.827,31.103,31.103,31.103,30.714,31.103,31.103,31.103,99.672,31.087,99.836,100.0,100.0,31.103,31.087,32.923,99.59,31.103,31.103,99.426,31.103,31.103,31.103,31.103,31.103
CIW80_23550,0.0,0.0,99.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.461,0.0,0.0,70.732,70.732,71.242,70.732,70.854,70.461,0.0,0.0,0.0,0.0,0.0,70.732,99.731,0.0,99.731,100.0,100.0,0.0,0.0,0.0,99.462,0.0,0.0,99.462,0.0,0.0,0.0,0.0,0.0
CIW80_23555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23560,0.0,0.0,97.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.938,0.0,99.0,100.0,100.0,0.0,0.0,0.0,97.938,0.0,0.0,97.101,0.0,0.0,0.0,0.0,0.0
CIW80_23565,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23570,98.413,98.693,100.0,100.0,0.0,0.0,0.0,27.826,0.0,0.0,0.0,30.435,100.0,29.167,33.333,27.826,0.0,29.703000000000007,26.619,0.0,30.435,26.619,27.826,99.346,29.565,27.826,31.884,25.899,28.696,28.696,28.696,27.338,28.696,28.689,99.346,25.899,28.125,0.0,100.0,100.0,0.0,100.0,100.0,31.818,100.0,98.824,100.0,0.0,0.0,95.604,27.338,0.0,30.159,0.0,0.0
CIW80_23575,0.0,0.0,99.057,0.0,0.0,98.23,98.23,98.23,98.23,98.23,98.23,98.23,0.0,0.0,0.0,0.0,0.0,0.0,98.23,98.23,98.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.115,0.0,0.0,36.937,0.0,0.0,0.0,99.048,100.0,100.0,99.115,0.0,98.23,99.123,100.0,100.0,100.0,99.115,99.115,99.115,98.23,99.115
CIW80_23580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.592,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23590,0.0,0.0,97.143,73.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.065,58.065,58.065,0.0,58.065,58.065,58.065,0.0,0.0,58.065,0.0,0.0,0.0,79.104,0.0,0.0,0.0,100.0,0.0,0.0,0.0,97.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.283,0.0,0.0,0.0,98.658,0.0,98.889,100.0,100.0,0.0,0.0,0.0,98.658,0.0,0.0,0.0,23.418000000000006,23.418000000000006,23.418000000000006,0.0,25.0
CIW80_23605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23610,41.758,41.758,99.696,41.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.835,0.0,25.5,0.0,0.0,41.758,0.0,0.0,0.0,0.0,0.0,41.601000000000006,33.149,0.0,33.149,41.287,41.85,41.85,41.287,33.149,41.287,41.758,41.824,0.0,0.0,33.149,99.695,41.758,100.0,100.0,100.0,41.50899999999999,41.758,41.667,99.696,33.149,33.149,41.13,0.0,0.0,0.0,0.0,22.547
CIW80_23615,0.0,0.0,99.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.242,0.0,100.0,100.0,100.0,0.0,0.0,0.0,99.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23620,26.277,26.277,100.0,26.277,26.277,26.277,26.277,26.277,26.277,25.08,26.277,26.277,26.277,26.277,26.277,27.007,26.277,26.277,26.277,26.277,26.277,27.007,27.007,26.277,26.277,26.277,26.277,26.277,26.277,26.277,26.277,26.277,26.277,26.277,26.277,26.277,26.277,26.277,100.0,26.277,99.5,100.0,100.0,26.277,26.277,26.277,99.75,26.277,26.277,26.277,26.277,26.277,26.277,26.277,26.277
CIW80_23625,0.0,0.0,98.361,0.0,0.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,86.667,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,53.333,90.0,69.492,90.0,90.0,98.361,88.333,78.571,100.0,100.0,78.571,90.0,88.333,98.361,86.667,86.667,66.102,67.797,51.786,67.797,51.786,69.492
CIW80_23630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23640,38.889,38.889,99.208,29.609,40.517,37.719,37.895,37.719,37.719,39.655,39.655,39.655,38.095,37.719,40.517,40.517,40.517,40.517,39.655,39.655,39.655,40.517,40.517,40.517,40.517,40.517,40.517,41.935,46.857,41.935,41.935,40.517,40.517,40.517,29.609,40.727,40.517,40.517,99.135,29.609,36.898,100.0,100.0,36.842,41.935,40.517,99.208,37.38,37.38,37.7,41.455,41.455,41.455,41.455,40.517
CIW80_23645,0.0,0.0,91.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.14299999999999,0.0,0.0,0.0,0.0,0.0,78.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,0.0,0.0
CIW80_23660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23665,0.0,0.0,98.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23670,0.0,0.0,95.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,48.958,0.0,0.0,0.0,95.062,0.0,93.617,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23675,28.261,28.261,96.22,95.533,59.247,27.717,27.717,27.717,27.717,50.515,95.109,95.775,95.533,97.251,28.261,43.554,58.219,95.876,95.775,95.775,95.775,43.554,43.554,98.282,98.361,97.251,28.261,95.876,95.876,95.876,95.876,97.251,95.533,96.907,28.261,96.564,96.907,96.22,96.22,96.564,96.564,100.0,100.0,95.533,96.875,97.595,96.22,28.261,28.261,28.261,97.251,97.251,96.907,28.261,27.717
CIW80_23680,30.628,30.628,66.89,30.366,34.19,62.845,31.152,31.152,31.152,86.346,86.346,86.346,93.18,65.18,36.765,31.152,31.152,68.139,86.346,86.346,86.346,31.152,31.152,94.712,94.135,92.615,31.152,69.607,69.79899999999999,69.607,69.607,86.05799999999998,65.042,63.482,60.131,66.986,88.772,69.607,66.89,64.756,91.835,100.0,100.0,36.923,85.965,94.327,66.89,31.152,30.732,34.965,89.337,93.069,89.337,30.732,30.732
CIW80_23685,0.0,0.0,0.0,0.0,0.0,95.59,0.0,0.0,0.0,94.675,94.675,94.675,98.246,0.0,0.0,0.0,0.0,0.0,94.675,94.675,94.675,0.0,0.0,98.57,98.57,0.0,0.0,0.0,0.0,0.0,0.0,96.305,0.0,0.0,0.0,0.0,96.067,0.0,0.0,0.0,0.0,100.0,99.881,0.0,99.123,99.166,0.0,0.0,0.0,0.0,98.451,98.451,98.451,0.0,0.0
CIW80_23690,0.0,0.0,0.0,0.0,59.21100000000001,97.368,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,61.871,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,99.342,0.0,0.0,0.0,0.0,98.684,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,99.342,0.0,0.0,0.0,0.0,99.342,99.342,99.342,0.0,0.0
CIW80_23695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.714,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,88.889,0.0,0.0,0.0,0.0,98.413,0.0,0.0,0.0,0.0
CIW80_23700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,0.0,0.0,60.0,76.923,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIW80_23705,0.0,0.0,98.54,93.066,76.471,96.35,0.0,0.0,0.0,74.725,74.725,74.725,97.445,0.0,0.0,73.333,74.444,100.0,74.725,74.725,74.725,73.333,73.333,97.81,95.985,97.445,95.62,95.62,90.146,95.62,95.62,97.08,95.62,95.62,90.511,97.08,97.445,95.985,98.54,95.985,99.635,100.0,100.0,98.175,92.373,96.35,98.54,95.956,0.0,97.08,97.445,97.445,97.445,0.0,0.0
CIW80_23710,32.824,32.824,97.468,87.654,71.223,0.0,0.0,0.0,0.0,74.638,74.638,74.638,97.403,0.0,0.0,0.0,71.533,97.468,74.638,74.638,74.638,0.0,0.0,97.468,96.835,96.203,90.0,88.75,87.037,89.375,88.75,88.889,90.0,90.625,87.037,97.468,96.835,90.0,98.101,96.203,97.468,100.0,100.0,91.875,0.0,96.835,97.468,89.375,0.0,98.101,97.468,97.468,97.468,0.0,0.0
CIW80_23715,48.76,48.76,100.0,99.329,58.389,99.329,48.76,48.76,48.76,98.658,98.658,98.658,100.0,48.76,48.76,57.534,57.047,98.658,98.658,98.658,98.658,57.534,57.534,99.329,98.658,98.658,98.658,98.658,98.658,98.658,98.658,99.329,98.658,99.329,98.658,98.658,99.329,99.329,100.0,99.329,99.329,100.0,100.0,99.329,99.083,98.658,100.0,97.987,48.76,96.644,98.658,96.644,96.644,48.76,0.0
CIW80_23720,0.0,0.0,98.649,0.0,70.27,98.649,0.0,0.0,0.0,97.297,97.297,97.297,98.649,0.0,0.0,62.162,0.0,97.297,97.297,97.297,97.297,62.162,62.162,97.297,97.297,97.297,97.297,97.297,97.297,97.297,97.297,97.297,97.297,97.297,97.297,97.297,98.649,97.297,98.649,100.0,98.649,98.649,100.0,97.297,97.297,98.649,98.649,97.297,0.0,97.297,97.297,95.946,95.946,0.0,0.0
CIW80_23725,0.0,0.0,93.023,0.0,0.0,92.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.654,0.0,0.0,90.233,94.444,93.023,0.0,0.0,98.14,100.0,0.0,97.297,93.488,93.023,0.0,0.0,89.76700000000002,0.0,0.0,0.0,0.0,0.0
CIW80_23730,0.0,0.0,93.162,90.598,75.214,84.615,0.0,0.0,0.0,89.744,89.744,89.744,99.2,0.0,0.0,75.51,69.388,89.744,89.744,89.744,89.744,75.51,75.51,90.598,92.308,98.4,90.598,92.857,89.744,89.744,89.744,90.598,92.308,100.0,88.8,93.162,92.308,96.104,90.598,92.308,93.162,100.0,100.0,97.917,93.506,88.889,93.162,90.598,0.0,89.516,89.516,89.516,89.516,0.0,0.0
CIW80_23735,0.0,0.0,94.262,92.913,64.167,91.057,90.598,0.0,90.598,86.066,86.066,86.066,92.913,90.4,0.0,59.434,62.185,90.4,86.066,86.066,86.066,59.434,59.434,93.701,93.701,96.85,91.803,93.443,93.443,93.443,93.443,91.87,93.443,93.75,91.803,93.701,93.701,87.402,94.262,92.913,93.443,100.0,100.0,85.82700000000001,93.22,92.0,94.262,86.066,0.0,92.623,93.701,93.701,93.701,0.0,0.0
CIW80_23740,0.0,0.0,85.27600000000002,81.595,64.024,82.209,81.595,81.595,81.595,0.0,67.308,67.308,83.95100000000002,73.214,0.0,0.0,0.0,82.209,67.308,67.308,67.308,0.0,0.0,83.436,87.117,87.117,83.436,83.436,83.436,83.436,83.436,83.436,91.358,87.117,83.436,83.436,91.411,80.982,85.27600000000002,81.595,86.897,100.0,100.0,85.89,86.50299999999999,90.184,85.27600000000002,0.0,0.0,85.27600000000002,83.436,83.436,83.436,0.0,0.0
