ID,Name,Reaction Formula,Gene Rules,Subsystem,Essentiality,LB,UB,FVA_min,FVA_max
EX_LalaDglu_e,L-alanine-D-glutamate exchange,LalaDglu_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,0.0
CCGS,7-cyano-7-carbaguanine synthase,atp_c + cdg_c + nh4_c --> adp_c + h2o_c + h_c + pi_c + preq0_c,CIW80_20345,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,-1.6978768870810155e-39
CDGR,7-cyano-7-deazaguanine reductase,3.0 h_c + 2.0 nadph_c + preq0_c --> 2.0 nadp_c + preq1_c,CIW80_07650,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,0.0
CBMD,Carbamate deaminase,cbm_c + 2.0 h_c --> co2_c + nh4_c,s0001,Nucleotide Salvage Pathway,Not essential,0.0,1000.0,0.0,-1.8102965654803896e-13
MSAR,Malonic semialdehyde reductase,h_c + msa_c + nadph_c --> 3hpp_c + nadp_c,CIW80_23005 or CIW80_00685,Nucleotide Salvage Pathway,Not essential,0.0,1000.0,0.0,-1.8102965654803896e-13
EX_LalaLglu_e,L-alanine-L-glutamate exchange,LalaLglu_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,-2.8240626421494046e-13
ACPPAT120,Acyl-(acyl carrier protein):phosphate acyltransferase (C12:0),ddcaACP_c + h_c + pi_c --> ACP_c + ddcap_c,CIW80_24080 and CIW80_24060,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-8.825195756717008e-13
CPH4S,"6-carboxy-5,6,7,8-tetrahydropterin synthase",ahdt_c + h2o_c --> acald_c + cph4_c + h_c + pppi_c,CIW80_07495,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,-1.6978768870810155e-39
SHCHCS3,"2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase",2sephchc_c --> 2shchc_c + pyr_c,CIW80_05265,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,-1.7650391513433775e-13
EX_ttrcyc_e,Tetracycline exchange,ttrcyc_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,0.0
EX_mincyc_e,Minocycline exchange,mincyc_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,0.0
DM_4crsol_c,Sink needed to allow p-Cresol to leave system,4crsol_c --> ,,Intracellular demand,Essential,0.0,1000.0,0.000250045446991806,0.00025004544685337153
URACPAH,Peroxyureidoacrylate hydrolase,h2o_c + uracp_c --> cbm_c + h_c + poaac_c,CIW80_23020,Nucleotide Salvage Pathway,Not essential,0.0,1000.0,0.0,-1.8102965654803896e-13
POAACR,Peroxyaminoacrylate reductase,nadh_c + poaac_c --> 3amac_c + h2o_c + nad_c,CIW80_23015,Nucleotide Salvage Pathway,Not essential,0.0,1000.0,0.0,-1.8102965654803896e-13
ACPPAT160,Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0),h_c + palmACP_c + pi_c --> ACP_c + hdcap_c,CIW80_24080 and CIW80_24060,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,0.0715533639199027
ACPPAT181,Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1),h_c + octeACP_c + pi_c --> ACP_c + ocdceap_c,CIW80_24080 and CIW80_24060,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-8.82519575676326e-13
APH141,Acylphosphatase (C14:1),h2o_c + ttdceap_c --> 2.0 h_c + pi_c + ttdcea_c,CIW80_22830,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-8.825195756716904e-13
APH161,Acylphosphatase (C16:1),h2o_c + hdceap_c --> 2.0 h_c + hdcea_c + pi_c,CIW80_22830,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-8.825195756319554e-13
APH180,Acylphosphatase (C18:0),h2o_c + ocdcap_c --> 2.0 h_c + ocdca_c + pi_c,CIW80_22830,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-8.825195756716803e-13
APH181,Acylphosphatase (C18:1),h2o_c + ocdceap_c --> 2.0 h_c + ocdcea_c + pi_c,CIW80_22830,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,-8.825195756716913e-13
GTHPi,Glutathione peridoxase,2.0 gthrd_c + h2o2_c --> gthox_c + 2.0 h2o_c,CIW80_01430,Unassigned,Not essential,0.0,1000.0,0.0,-5.430889696441124e-13
SEPHCHCS,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,akg_c + h_c + ichor_c --> 2sephchc_c + co2_c,CIW80_05270,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,-1.7650391513433788e-13
DHNCOAS,"1,4-dihydroxy-2-napthoyl-CoA synthase",h_c + sbzcoa_c --> 14dhncoa_c + h2o_c,CIW80_05260,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,1.0177973211575688e-19,-4.2276386858524225e-14
DHNCOAT,"1,4-dihydroxy-2-napthoyl-CoA thioesterase",14dhncoa_c + h2o_c --> coa_c + dhna_c + h_c,CIW80_01295,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,2.6828431534119982e-17
FESD1s,"Iron-sulfur cluster damage (peroxide, spontaneous)",2.0 4fe4s_c + h2o2_c + 2.0 h_c --> 2.0 3fe4s_c + 2.0 fe3_c + 2.0 h2o_c,s0001,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,2.0740354398448697e-12
EX_doxrbcn_e,Doxorubicin exchange,doxrbcn_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,0.0
EX_fusa_e,Fusidic acid exchange,fusa_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,0.0
EX_cm_e,Chloramphenicol exchange,cm_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,0.0
EX_novbcn_e,Novobiocin exchange,novbcn_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,0.0
I2FE2SR,ISC [2Fe-2S] regeneration,2fe1s_c + iscssh_c + iscu_c --> 4.0 h_c + iscs_c + iscu_2fe2s_c,CIW80_06480 and CIW80_06485,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,2.2425600791000143e-06
TYRL,Tyrosine lyase,amet_c + nadph_c + tyr__L_c --> 4crsol_c + dad_5_c + dhgly_c + h_c + met__L_c + nadp_c,CIW80_15015,Cofactor and Prosthetic Group Biosynthesis,Essential,0.0,1000.0,0.000250045446991806,0.0002500454470633144
THZPSN3,Thiazole phosphate synthesis,atp_c + dhgly_c + dxyl5p_c + h_c + iscssh_c + nadph_c --> 4mpetz_c + amp_c + co2_c + 2.0 h2o_c + iscs_c + nadp_c + ppi_c,CIW80_20230 and CIW80_15010 and CIW80_06485 and CIW80_15025 and CIW80_15020,Cofactor and Prosthetic Group Biosynthesis,Essential,0.0,1000.0,0.000250045446991806,0.00025004544701740775
APG3PAT120,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C12:0),ddcap_c + glyc3p_c --> 1ddecg3p_c + h_c + pi_c,CIW80_09770,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,2.0737442137107584e-13
APH120,Acylphosphatase (C12:0),ddcap_c + h2o_c --> ddca_c + 2.0 h_c + pi_c,CIW80_22830,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,5.184360534276905e-13
MOCDS,Molybdopterin cytidine dinucleotide synthase,ctp_c + h_c + moco_c --> mococdp_c + ppi_c,CIW80_08105,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,1.8682380303700407e-14
FUSAtex,Fusidic acid transport via diffusion (extracellular to periplasm),fusa_e <=> fusa_p,CIW80_05020 or CIW80_22660 or CIW80_25725 or CIW80_19480,"Transport, Outer Membrane",Not essential,-1000.0,1000.0,0.0,4.147488427421513e-12
NOVBCNtex,Novobiocin transport via diffusion (extracellular to periplasm),novbcn_e <=> novbcn_p,s0001,"Transport, Outer Membrane",Not essential,-1000.0,1000.0,0.0,4.147488427421512e-12
EX_rfamp_e,Rifampin exchange,rfamp_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,0.0
QUIN2tex,Quinate transport via diffusion (extracellular to periplasm),quin_e <=> quin_p,CIW80_05020 or CIW80_25725 or CIW80_19480 or CIW80_22660,"Transport, Outer Membrane",Not essential,-1000.0,1000.0,0.0,0.0
EX_quin_e,Quinate exchange,quin_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,2.0737442137107445e-13
FORCT,Formyl-CoA Transferase,forcoa_c + oxa_c <=> for_c + oxalcoa_c,CIW80_05755,Alternate Carbon Metabolism,Not essential,-1000.0,1000.0,0.0,6.912480712369055e-13
DHPTDCs2,"4,5-dihydroxy-2,3-pentanedione cyclization (spontaneous)",dhptd_c --> mdhdhf_c,s0001,Methionine Metabolism,Essential,0.0,1000.0,0.000502333454046344,0.0005023334541304402
EX_3hpp_e,3-Hydroxypropanoate exchange,3hpp_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,1.0634585711337227e-13
O16A4COLIPAabctex,O16 antigen (x4) core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),atp_c + h2o_c + o16a4colipa_p --> adp_c + h_c + o16a4colipa_e + pi_c,CIW80_16665 and CIW80_16660 and CIW80_10465 and CIW80_10475 and CIW80_10470 and CIW80_17965 and CIW80_21225,Lipopolysaccharide Biosynthesis / Recycling,Not essential,0.0,1000.0,0.0,1.0368721068553876e-12
COLIPAabctex,Core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),atp_c + colipa_p + h2o_c --> adp_c + colipa_e + h_c + pi_c,CIW80_21225 and CIW80_10470 and CIW80_16665 and CIW80_10475 and CIW80_10465 and CIW80_17965 and CIW80_16660,Lipopolysaccharide Biosynthesis / Recycling,Not essential,0.0,1000.0,0.0,7.231106313395953e-17
ENLIPAabctex,Phosphoethanolamine lipid A transport via ABC system (periplasm to extracellular),atp_c + enlipa_p + h2o_c --> adp_c + enlipa_e + h_c + pi_c,CIW80_16665 and CIW80_16660 and CIW80_10465 and CIW80_10475 and CIW80_10470 and CIW80_17965 and CIW80_21225,Lipopolysaccharide Biosynthesis / Recycling,Not essential,0.0,1000.0,0.0,1.2840521447125506e-14
DM_mththf_c,"Sink needed to allow (2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran to leave system",mththf_c --> ,,Intracellular demand,Not essential,0.0,1000.0,0.0,0.0005023334541304402
PYROX,Pyrimidine oxygenase,h_c + nadh_c + o2_c + ura_c --> nad_c + uracp_c,CIW80_23000 and CIW80_23025,Nucleotide Salvage Pathway,Not essential,0.0,1000.0,0.0,1.0634585711337225e-13
BMOGDS1,Bis-molybdopterin guanine dinucleotide synthase (single GDP),bmoco_c + gtp_c + h_c --> bmoco1gdp_c + ppi_c,CIW80_14260 or (CIW80_14260 and CIW80_14255),Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,0.0
MPTS,Molybdopterin synthase,cpmp_c + cu2_c + 2.0 moadcosh_c --> 5.0 h_c + 2.0 moadcoo_c + mpt_c,CIW80_21920 and CIW80_21915,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,1.6589953709685976e-14
MOCOS,Molybdenum cofactor synthase,2.0 h_c + mobd_c + mptamp_c --> amp_c + cu2_c + h2o_c + moco_c,CIW80_22140,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,1.6589953709685976e-14
BMOGDS2,Bis-molybdopterin guanine dinucleotide synthase,bmoco1gdp_c + gtp_c + h_c --> bmocogdp_c + ppi_c,(CIW80_14260 and CIW80_14255) or CIW80_14260,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,0.0
FESD2s,"Iron-sulfur cluster damage (nitrous oxide, spontaneous)",2.0 4fe4s_c + 2.0 h_c + 2.0 no_c --> 2.0 3fe4s_c + 2.0 fe3_c + h2o_c + n2o_c,s0001,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,0.0
S2FE2SR,SUF [2Fe-2S] regeneration,2fe1s_c + atp_c + h2o_c + sufbcd_c + sufsesh_c --> adp_c + 5.0 h_c + pi_c + sufbcd_2fe2s_c + sufse_c,CIW80_01265 and CIW80_01260 and CIW80_01275 and CIW80_01270 and CIW80_01280,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,1.0368721068553793e-12
ACACT8r,"Acetyl-CoA acyltransferase (hexadecanoyl-CoA), (r)",3ohodcoa_c + coa_c <=> accoa_c + pmtcoa_c,CIW80_05640 or CIW80_14205,Membrane Lipid Metabolism,Not essential,-1000.0,1000.0,-2.822368781030208e-16,2.3041602374499133e-13
CTECOAI7,3-cis-2-trans-enoyl-CoA isomerase,hdcoa_c <=> hdd2coa_c,CIW80_14210,Membrane Lipid Metabolism,Not essential,-1000.0,1000.0,-0.1686719125565387,-0.16867191255435396
CLIPAabctex,Cold lipid A transport via ABC system (periplasm to extracellular),atp_c + h2o_c + lipa_cold_p --> adp_c + h_c + lipa_cold_e + pi_c,CIW80_16665 and CIW80_16660 and CIW80_10465 and CIW80_10475 and CIW80_10470 and CIW80_17965 and CIW80_21225,Lipopolysaccharide Biosynthesis / Recycling,Not essential,0.0,1000.0,0.0,1.0368721068553833e-12
K2L4Aabctex,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),atp_c + h2o_c + kdo2lipid4_p --> adp_c + h_c + kdo2lipid4_e + pi_c,CIW80_16665 and CIW80_16660 and CIW80_10465 and CIW80_10475 and CIW80_10470 and CIW80_17965 and CIW80_21225,Lipopolysaccharide Biosynthesis / Recycling,Essential,0.0,1000.0,0.02181562429001156,0.021815624290011725
FDH4pp,Formate dehydrogenase (quinone-8) (periplasm),for_p + 2.0 h_c + q8_c --> co2_p + h_p + q8h2_c,(CIW80_14480 and CIW80_14485 and CIW80_14475) or (CIW80_00350 and CIW80_00360 and CIW80_00355),Oxidative Phosphorylation,Not essential,0.0,1000.0,0.0,2.0737442137107557e-12
FDH5pp,Formate Dehydrogenase (menaquinone-8) (periplasm),for_p + 2.0 h_c + mqn8_c --> co2_p + h_p + mql8_c,(CIW80_00350 and CIW80_00360 and CIW80_00355) or (CIW80_14480 and CIW80_14485 and CIW80_14475),Oxidative Phosphorylation,Not essential,0.0,1000.0,0.0,2.0737442137107557e-12
ACPPAT140,Acyl-(acyl carrier protein):phosphate acyltransferase (C14:0),h_c + myrsACP_c + pi_c --> ACP_c + ttdcap_c,CIW80_24080 and CIW80_24060,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,5.184360534276832e-13
APG3PAT140,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:0),glyc3p_c + ttdcap_c --> 1tdecg3p_c + h_c + pi_c,CIW80_09770,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,-4.5298641240867977e-13,2.0737442137107344e-13
APG3PAT141,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:1),glyc3p_c + ttdceap_c --> 1tdec7eg3p_c + h_c + pi_c,CIW80_09770,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,2.1828886460113135e-13
APG3PAT181,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:1),glyc3p_c + ocdceap_c --> 1odec11eg3p_c + h_c + pi_c,CIW80_09770,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,3.456240356184594e-13
APH140,Acylphosphatase (C14:0),h2o_c + ttdcap_c --> 2.0 h_c + pi_c + ttdca_c,CIW80_22830,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,5.184360534276893e-13
APH160,Acylphosphatase (C16:0),h2o_c + hdcap_c --> 2.0 h_c + hdca_c + pi_c,CIW80_22830,Glycerophospholipid Metabolism,Not essential,0.0,1000.0,0.0,5.184360534276927e-13
OPMEACPD,3-Oxo-pimeloyl-[ACP] methyl ester dehydratase,hpmeACP_c --> epmeACP_c + h2o_c,CIW80_18665,Cofactor and Prosthetic Group Biosynthesis,Essential,0.0,1000.0,2.2425600627319344e-06,2.242560079150667e-06
EPMEACPR,Enoylpimeloyl-[ACP] methyl ester reductase,epmeACP_c + h_c + nadph_c --> nadp_c + pmeACP_c,CIW80_25415,Cofactor and Prosthetic Group Biosynthesis,Essential,0.0,1000.0,2.24256006270678e-06,2.2425600791000143e-06
AOXSr2,8-amino-7-oxononanoate synthase,ala__L_c + pimACP_c --> 8aonn_c + ACP_c + co2_c,CIW80_21875,Cofactor and Prosthetic Group Biosynthesis,Essential,0.0,1000.0,2.24256006270678e-06,2.2425600791000143e-06
MEOHtrpp,Methanol reversible transport via diffusion (periplasm),meoh_p <=> meoh_c,s0001,"Transport, Inner Membrane",Essential,-1000.0,1000.0,-2.242560062706792e-06,-2.2425600627067805e-06
SCYSDS,SUF Cysteine desulfuration,cys__L_c + sufse_c --> ala__L_c + sufsesh_c,CIW80_01265 and CIW80_01260,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,1.0052361552991336e-21,2.0737442132408453e-12
S2FE2SS,SUF [2Fe-2S] Synthesis,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s_c + 2.0 sufse_c,CIW80_01265 and CIW80_01280 and CIW80_01270 and CIW80_01275 and CIW80_01260,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,1.0368721064710606e-12
S4FE4SR,SUF [4Fe-4S] Reduction,fadh2_c + 2.0 h_c + sufbcd_2fe2s2_c --> fad_c + sufbcd_4fe4s_c,CIW80_01275 and CIW80_01270 and CIW80_01280,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,5.184360533493322e-13
SELtex,Selenate transport via diffusion (extracellular to periplasm),sel_e <=> sel_p,CIW80_25725 or CIW80_22660 or CIW80_05020 or CIW80_19480,"Transport, Outer Membrane",Not essential,-1000.0,1000.0,0.0,2.0737442133973226e-12
SELR,Selenate reductase,mql8_c + sel_c --> h2o_c + mqn8_c + slnt_c,CIW80_00760 and CIW80_00765 and CIW80_00755 and CIW80_00750,Inorganic Ion Transport and Metabolism,Not essential,0.0,1000.0,0.0,5.924983466849596e-13
OGMEACPD,3-Oxo-glutaryl-[ACP] methyl ester dehydratase,hgmeACP_c --> egmeACP_c + h2o_c,CIW80_18665,Cofactor and Prosthetic Group Biosynthesis,Essential,0.0,1000.0,2.2425600627319344e-06,2.2425600791506665e-06
EGMEACPR,Enoylglutaryl-[ACP] methyl ester reductase,egmeACP_c + h_c + nadph_c --> gmeACP_c + nadp_c,CIW80_25415,Cofactor and Prosthetic Group Biosynthesis,Essential,0.0,1000.0,2.242560062731934e-06,2.242560079150666e-06
OPMEACPR,3-Oxo-pimeloyl-[ACP] methyl ester reductase,h_c + nadph_c + opmeACP_c --> hpmeACP_c + nadp_c,CIW80_24075,Cofactor and Prosthetic Group Biosynthesis,Essential,0.0,1000.0,2.242560062731934e-06,2.242560079150666e-06
PMEACPE,Pimeloyl-[ACP] methyl ester esterase,h2o_c + pmeACP_c --> meoh_c + pimACP_c,CIW80_11600,Cofactor and Prosthetic Group Biosynthesis,Essential,0.0,1000.0,2.24256006270678e-06,2.2425600791000147e-06
MEOHtex,Methanol transport via diffusion (extracellular to periplasm),meoh_e <=> meoh_p,CIW80_22660 or CIW80_25725 or CIW80_05020 or CIW80_19480,"Transport, Outer Membrane",Essential,-1000.0,1000.0,-2.242560062706792e-06,-2.2425600627067805e-06
EX_5mtr_e,5-Methylthio-D-ribose exchange,5mtr_e --> ,,Extracellular exchange,Not essential,0.0,1000.0,0.0,4.2757612647367355e-14
MECDPDH5,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",2mecdp_c + 2.0 flxr_c + h_c --> 2.0 flxso_c + h2mb4p_c + h2o_c,(CIW80_06405 and CIW80_08200) or (CIW80_06405 and CIW80_21445),Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,0.0026787379949031547
RNTR1c2,Ribonucleoside-triphosphate reductase (ATP) (flavodoxin),atp_c + 2.0 flxr_c + 2.0 h_c --> datp_c + 2.0 flxso_c + h2o_c,(CIW80_14630 and CIW80_21445 and CIW80_16550 and CIW80_16545) or (CIW80_14630 and CIW80_08200 and CIW80_16550 and CIW80_16545) or (CIW80_21445 and CIW80_16550) or (CIW80_08200 and CIW80_16550),Nucleotide Salvage Pathway,Not essential,0.0,1000.0,0.029339413299033845,0.029339413301429675
RNTR2c2,Ribonucleoside-triphosphate reductase (GTP) (flavodoxin),2.0 flxr_c + gtp_c + 2.0 h_c --> dgtp_c + 2.0 flxso_c + h2o_c,(CIW80_14630 and CIW80_08200 and CIW80_16550 and CIW80_16545) or (CIW80_08200 and CIW80_16550) or (CIW80_14630 and CIW80_21445 and CIW80_16550 and CIW80_16545) or (CIW80_21445 and CIW80_16550),Nucleotide Salvage Pathway,Not essential,0.0,1000.0,0.03029362260571558,0.03029362260811141
RNTR3c2,Ribonucleoside-triphosphate reductase (CTP) (flavodoxin),ctp_c + 2.0 flxr_c + 2.0 h_c --> dctp_c + 2.0 flxso_c + h2o_c,(CIW80_14630 and CIW80_21445 and CIW80_16550 and CIW80_16545) or (CIW80_14630 and CIW80_08200 and CIW80_16550 and CIW80_16545) or (CIW80_08200 and CIW80_16550) or (CIW80_21445 and CIW80_16550),Nucleotide Salvage Pathway,Not essential,0.0,1000.0,0.03029362260571558,0.03029362260759297
RNTR4c2,Ribonucleoside-triphosphate reductase (UTP) (flavodoxin),2.0 flxr_c + 2.0 h_c + utp_c --> dutp_c + 2.0 flxso_c + h2o_c,(CIW80_14630 and CIW80_21445 and CIW80_16550 and CIW80_16545) or (CIW80_14630 and CIW80_08200 and CIW80_16550 and CIW80_16545) or (CIW80_21445 and CIW80_16550) or (CIW80_08200 and CIW80_16550),Nucleotide Salvage Pathway,Not essential,0.0,1000.0,0.02933941329903385,0.02933941330142968
FLDR2,Flavodoxin reductase (NADPH),2.0 flxso_c + nadph_c --> 2.0 flxr_c + h_c + nadp_c,(CIW80_14630 and CIW80_08200) or (CIW80_14630 and CIW80_21445),Unassigned,Not essential,0.0,1000.0,0.0,2.073744213397317e-12
CDGS,7-deaza-7-carboxyguanine synthase,cph4_c + h_c --> cdg_c + nh4_c,,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,0.0
5MTRtpp,5-Methylthio-D-ribose transport via proton symport (periplasm),5mtr_c + h_c --> 5mtr_p + h_p,,"Transport, Inner Membrane",Not essential,0.0,1000.0,-4.529864124086809e-13,4.275761264736732e-14
TTRCYCtex,Tetracycline transport via diffusion (extracellular to periplasm),ttrcyc_e <=> ttrcyc_p,CIW80_22660 or CIW80_19480 or CIW80_25725 or CIW80_05020,"Transport, Outer Membrane",Not essential,-1000.0,1000.0,0.0,4.147488426794654e-12
TTRCYCtpp,Tetracycline transport via TolC system,h_p + ttrcyc_p --> h_c + ttrcyc_e,(CIW80_20440 and CIW80_09625 and CIW80_06195) or (CIW80_20440 and CIW80_09625 and CIW80_20435),"Transport, Outer Membrane",Not essential,0.0,1000.0,0.0,4.147488426794654e-12
FESR,Iron-sulfur cluster repair,3fe4s_c + fe2_c --> 4fe4s_c,CIW80_16420,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,4.147488426794609e-12
THFAT,Tetrahydrofolate aminomethyltransferase,h2o_c + methf_c --> 5fthf_c + h_c,CIW80_06560,Folate Metabolism,Not essential,0.0,1000.0,0.0,1000.0
FOMETRi,Aminomethyltransferase,5fthf_c + h_c --> h2o_c + methf_c,CIW80_08285,Folate Metabolism,Not essential,0.0,1000.0,0.0,1000.0
SLNTtex,Selenite transport via diffusion (extracellular to periplasm),slnt_e <=> slnt_p,CIW80_25725 or CIW80_22660 or CIW80_05020 or CIW80_19480,"Transport, Outer Membrane",Not essential,-1000.0,1000.0,0.0,4.1129260233553436e-13
SELGTHR2,Selenate glutathione reductase II,dgslnt_c + h_c + nadph_c --> gslnt_c + gthrd_c + nadp_c,,Inorganic Ion Transport and Metabolism,Not essential,0.0,1000.0,0.0,5.875608604793384e-13
GDPTPDP,Guanosine 3'-diphosphate 5'-triphosphate 3'-diphosphatase,gdptp_c + h2o_c --> gtp_c + ppi_c,CIW80_12955,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,5.141157529194133e-13
COLIPAKpp,Lipid A core kinase (periplasm),colipa_p + udcpdp_p --> colipap_p + udcpp_p,CIW80_04705,Lipopolysaccharide Biosynthesis / Recycling,Not essential,0.0,1000.0,0.0,0.0
3HPPtpp,3-hydroxypropionate transport via proton symport (periplasm),3hpp_c + h_c --> 3hpp_p + h_p,,"Transport, Inner Membrane",Not essential,0.0,1000.0,0.0,1.1751217209586605e-13
MPTSS,Molybdopterin synthase sulfurylase,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c,CIW80_22135,Cofactor and Prosthetic Group Biosynthesis,Not essential,0.0,1000.0,0.0,2.461034183381003e-19
