Unnamed: 0,CU651637,CP001855,CP002167,CP000468,CP000946,CP000819,CP001665,AM946981,CP001509,CP001396,CP001637,AP012030,CU928162,CP000802,CU928160,CP002516,AP009240,AP009378,CP000948,U00096,AP009048,CP002185,CP002967,FN554766,CU928145,AP010958,AP010960,CP001164,AE005174,BA000007,CP001368,AP010953,CP001846,CP000970,FM180568,CP000800,FN649414,CP002729,CP001969,CU928161,CP000247,CP001671,AE014075,CU928164,CP002797,CU928163,CP000243,CP001063,CP000036,CP000034,CP001383,AE014073,AE005674,CP000266,CP000038
CIW80_21750,LF82_0146,NRG857_03335,UM146_13885,APECO1_1334,EcolC_2908,ECB_00707,ECBD_2913,B21_00696,ECD_00707,BWG_0606,EcDH1_2888,ECDH1ME8569_0707,ECED1_0715,EcHS_A0808,ECIAI1_0722,EKO11_3132,ECSE_0807,ECSF_0680,ECDH10B_0821,b0754,aroG,ECW_m0809,WFL_03920,EC042_0774,EC55989_0733,ECO103_0742,ECO111_0764,ECH74115_0856,Z0924,ECs_0782,ECSP_0806,ECO26_0808,G2583_0920,EcSMS35_0777,E2348C_0631,EcE24377A_0781,ETEC_0758,UMNK88_792,ECOK1_0754,ECS88_0770,ECP_0765,ECABU_c07930,c0830,ECIAI39_0722,ECNA114_0684,ECUMN_0838,UTI89_C0751,SbBS512_E0675,SBO_0609,SDY_0701,SFxv_0606,S0558,SF0550,SFV_0586,SSON_0706
CIW80_21755,LF82_0916,NRG857_03340,UM146_13880,APECO1_1333,EcolC_2907,ECB_00708,ECBD_2912,B21_00697,ECD_00708,BWG_0607,EcDH1_2887,ECDH1ME8569_0708,ECED1_0716,EcHS_A0809,ECIAI1_0723,EKO11_3131,ECSE_0808,ECSF_0681,ECDH10B_0822,b0755,gpmA,ECW_m0810,WFL_03925,EC042_0775,EC55989_0734,ECO103_0743,ECO111_0765,ECH74115_0857,Z0925,ECs_0783,ECSP_0807,ECO26_0809,G2583_0921,EcSMS35_0778,E2348C_0632,EcE24377A_0782,ETEC_0759,UMNK88_793,ECOK1_0755,ECS88_0771,ECP_0766,ECABU_c07940,c0831,ECIAI39_0723,ECNA114_0685,ECUMN_0839,UTI89_C0752,SbBS512_E0676,SBO_0610,SDY_0702,SFxv_0605,S0557,SF0549,SFV_0585,SSON_0707
CIW80_21760,LF82_0795,NRG857_03345,UM146_13875,APECO1_1332,EcolC_2906,ECB_00709,None,B21_00698,None,BWG_0608,EcDH1_2886,ECDH1ME8569_0709,ECED1_0717,EcHS_A0810,ECIAI1_0724,EKO11_3130,ECSE_0809,ECSF_0682,ECDH10B_0823,b0756,galM,ECW_m0811,WFL_03930,EC042_0776,EC55989_0735,ECO103_0744,ECO111_0766,ECH74115_0859,Z0926,ECs_0784,ECSP_0809,ECO26_0810,G2583_0922,EcSMS35_0779,E2348C_0633,EcE24377A_0783,ETEC_0760,UMNK88_795,ECOK1_0756,ECS88_0772,ECP_0767,ECABU_c07950,c0832,ECIAI39_0724,ECNA114_0686,ECUMN_0840,UTI89_C0753,SbBS512_E0677,SBO_0611,SDY_0703,SFxv_0604,S0556,SF0548,SFV_0584,SSON_0708
CIW80_21765,LF82_0794,NRG857_03350,UM146_13870,APECO1_1331,EcolC_2905,ECB_00710,None,None,None,BWG_0609,EcDH1_2885,ECDH1ME8569_0710,ECED1_0718,EcHS_A0811,ECIAI1_0725,EKO11_3129,ECSE_0810,ECSF_0683,ECDH10B_0825,b0757,galK,ECW_m0812,WFL_03935,EC042_0777,EC55989_0736,ECO103_0745,ECO111_0767,ECH74115_0860,Z0927,ECs_0785,ECSP_0810,ECO26_0811,G2583_0923,EcSMS35_0780,E2348C_0634,EcE24377A_0784,ETEC_0761,UMNK88_796,ECOK1_0757,ECS88_0773,ECP_0768,ECABU_c07960,c0833,ECIAI39_0725,ECNA114_0687,ECUMN_0841,UTI89_C0754,SbBS512_E0678,SBO_0612,SDY_0704,SFxv_0603,S0555,SF0547,SFV_0583,SSON_0709
CIW80_21770,LF82_0799,NRG857_03355,UM146_13865,APECO1_1330,EcolC_2904,ECB_00711,None,None,None,BWG_0610,EcDH1_2884,ECDH1ME8569_0711,ECED1_0719,EcHS_A0812,ECIAI1_0726,EKO11_3128,ECSE_0811,ECSF_0684,ECDH10B_0826,b0758,galT,ECW_m0813,WFL_03940,EC042_0778,EC55989_0737,ECO103_0746,ECO111_0768,ECH74115_0861,Z0928,ECs_0786,ECSP_0811,ECO26_0812,G2583_0924,EcSMS35_0781,E2348C_0635,EcE24377A_0785,ETEC_0762,UMNK88_797,ECOK1_0758,ECS88_0774,ECP_0769,ECABU_c07970,c0834,ECIAI39_0726,ECNA114_0688,ECUMN_0842,UTI89_C0755,SbBS512_E0679,SBO_0613,SDY_0705,SFxv_0602,S0554,SF0546,SFV_0582,SSON_0710
CIW80_21775,LF82_0792,NRG857_03360,UM146_13860,APECO1_1329,EcolC_2903,ECB_00712,None,None,None,BWG_0611,EcDH1_2883,ECDH1ME8569_0712,ECED1_0720,EcHS_A0813,ECIAI1_0727,EKO11_3127,ECSE_0812,ECSF_0685,ECDH10B_0827,b0759,galE,ECW_m0814,WFL_03945,EC042_0779,EC55989_0738,ECO103_0747,ECO111_0769,ECH74115_0862,Z0929,ECs_0787,ECSP_0812,ECO26_0813,G2583_0925,EcSMS35_0782,E2348C_0636,EcE24377A_0786,ETEC_0763,UMNK88_798,ECOK1_0759,ECS88_0775,ECP_0770,ECABU_c07980,c0835,ECIAI39_0727,ECNA114_0689,ECUMN_0843,UTI89_C0756,SbBS512_E0680,SBO_0614,SDY_0706,SFxv_0601,S0553,SF0545,SFV_0581,SSON_0711
CIW80_21780,LF82_1376,NRG857_03365,UM146_13855,APECO1_1328,EcolC_2902,ECB_00713,None,None,None,BWG_0612,EcDH1_2882,ECDH1ME8569_0713,ECED1_0721,EcHS_A0814,ECIAI1_0728,EKO11_3126,ECSE_0813,ECSF_0686,ECDH10B_0828,b0760,modF,ECW_m0815,WFL_03950,EC042_0780,EC55989_0739,ECO103_0748,ECO111_0770,ECH74115_0863,Z0930,ECs_0788,ECSP_0813,ECO26_0814,G2583_0926,EcSMS35_0783,E2348C_0637,EcE24377A_0787,ETEC_0764,UMNK88_799,ECOK1_0760,ECS88_0776,ECP_0771,ECABU_c07990,c0836,ECIAI39_0728,ECNA114_0691,ECUMN_0844,UTI89_C0757,SbBS512_E0681,SBO_0615,SDY_0707,SFxv_0600,S0552,SF0544,SFV_0580,SSON_0712
CIW80_21785,None,None,None,None,None,None,None,None,None,None,None,None,ECED1_0722,None,None,None,None,None,None,None,None,None,None,None,EC55989_0740,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECUMN_0845,None,None,None,None,None,None,None,None,None
CIW80_21790,LF82_1375,NRG857_03370,UM146_13850,APECO1_1327,EcolC_2901,ECB_00714,None,None,None,BWG_0613,EcDH1_2881,ECDH1ME8569_0714,ECED1_0723,EcHS_A0815,ECIAI1_0729,EKO11_3125,ECSE_0814,ECSF_0687,ECDH10B_0829,b0761,modE,ECW_m0816,WFL_03955,EC042_0781,EC55989_0741,ECO103_0749,ECO111_0771,ECH74115_0864,Z0931,ECs_0789,ECSP_0814,ECO26_0815,G2583_0927,EcSMS35_0784,E2348C_0638,EcE24377A_0788,ETEC_0765,UMNK88_800,ECOK1_0762,ECS88_0777,ECP_0772,ECABU_c08000,c0837,ECIAI39_0729,ECNA114_0692,ECUMN_0846,UTI89_C0758,SbBS512_E0682,SBO_0616,SDY_0708,SFxv_0599,S0551,SF0543,SFV_0579,SSON_0713
CIW80_21795,LF82_2636,NRG857_03375,UM146_13845,None,EcolC_2900,ECB_00715,None,None,None,BWG_0614,EcDH1_2880,ECDH1ME8569_0715,ECED1_0724,EcHS_A0816,ECIAI1_0730,None,ECSE_0815,ECSF_0688,ECDH10B_0830,b0762,ybhT,ECW_m0817,WFL_03960,None,EC55989_0742,ECO103_0750,ECO111_0772,ECH74115_0865,Z0932,ECs_0790,ECSP_0815,ECO26_0816,G2583_0928,EcSMS35_0785,E2348C_0639,EcE24377A_0789,ETEC_0766,UMNK88_801,ECOK1_0763,ECS88_0778,ECP_0773,None,c0838,ECIAI39_0730,ECNA114_0693,ECUMN_0847,UTI89_C0759,SbBS512_E0683,SBO_0617,SDY_0709,SFxv_0598,S0550,SF0542,SFV_0578,SSON_0714
CIW80_21800,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ECP_0774,ECABU_c08020,c0839,None,None,None,UTI89_C0760,None,None,None,None,None,None,None,None
CIW80_21805,LF82_1372,NRG857_03380,UM146_13840,APECO1_1326,EcolC_2899,ECB_00716,None,None,None,BWG_0615,EcDH1_2879,ECDH1ME8569_0716,ECED1_0725,EcHS_A0817,ECIAI1_0731,EKO11_3123,ECSE_0816,ECSF_0689,ECDH10B_0831,b0763,modA,ECW_m0818,WFL_03965,EC042_0782,EC55989_0743,ECO103_0751,ECO111_0773,ECH74115_0866,Z0933,ECs_0791,ECSP_0816,ECO26_0817,G2583_0929,EcSMS35_0786,E2348C_0640,EcE24377A_0790,ETEC_0767,UMNK88_802,ECOK1_0764,ECS88_0779,ECP_0775,ECABU_c08040,c0840,ECIAI39_0731,ECNA114_0694,ECUMN_0848,UTI89_C0761,SbBS512_E0684,SBO_0618,SDY_0710,SFxv_0597,S0549,SF0541,SFV_0577,SSON_0715
CIW80_21810,LF82_1373,NRG857_03385,UM146_13835,APECO1_1325,EcolC_2898,ECB_00717,None,None,None,BWG_0616,EcDH1_2878,ECDH1ME8569_0717,ECED1_0726,EcHS_A0818,ECIAI1_0732,EKO11_3122,ECSE_0817,ECSF_0690,ECDH10B_0832,b0764,modB,ECW_m0819,WFL_03970,EC042_0783,EC55989_0744,ECO103_0752,ECO111_0774,ECH74115_0867,Z0934,ECs_0792,ECSP_0817,ECO26_0818,G2583_0930,EcSMS35_0787,E2348C_0641,EcE24377A_0791,ETEC_0768,UMNK88_803,ECOK1_0765,ECS88_0780,ECP_0776,ECABU_c08050,c0841,ECIAI39_0732,ECNA114_0695,ECUMN_0849,UTI89_C0762,SbBS512_E0685,SBO_0619,SDY_0711,SFxv_0596,S0548,SF0540,SFV_0576,SSON_0716
CIW80_21815,LF82_1374,NRG857_03390,UM146_13830,APECO1_1324,EcolC_2897,ECB_00718,None,None,None,BWG_0617,EcDH1_2877,ECDH1ME8569_0718,ECED1_0727,EcHS_A0819,ECIAI1_0733,EKO11_3121,ECSE_0818,ECSF_0691,ECDH10B_0833,b0765,modC,ECW_m0820,WFL_03975,EC042_0784,EC55989_0745,ECO103_0753,ECO111_0775,ECH74115_0868,Z0935,ECs_0793,ECSP_0818,ECO26_0819,G2583_0931,EcSMS35_0788,E2348C_0642,EcE24377A_0792,ETEC_0769,UMNK88_805,ECOK1_0766,ECS88_0781,ECP_0777,ECABU_c08060,c0842,ECIAI39_0733,ECNA114_0696,ECUMN_0850,UTI89_C0763,SbBS512_E0686,SBO_0620,SDY_0712,SFxv_0595,S0547,SF0539,SFV_0575,SSON_0717
CIW80_21820,LF82_2618,NRG857_03395,UM146_13825,APECO1_1323,EcolC_2896,ECB_00719,None,None,None,BWG_0618,EcDH1_2876,ECDH1ME8569_0719,ECED1_0728,EcHS_A0820,ECIAI1_0734,EKO11_3120,ECSE_0819,ECSF_0692,ECDH10B_0834,b0766,ybhA,ECW_m0821,WFL_03980,EC042_0785,EC55989_0746,ECO103_0754,ECO111_0776,ECH74115_0869,Z0936,ECs_0794,ECSP_0819,ECO26_0820,G2583_0932,EcSMS35_0789,E2348C_0643,EcE24377A_0793,ETEC_0770,UMNK88_804,ECOK1_0767,ECS88_0782,ECP_0778,ECABU_c08070,c0843,ECIAI39_0734,ECNA114_0697,ECUMN_0851,UTI89_C0764,SbBS512_E0687,SBO_0621,None,SFxv_0594,S0546,SF0538,SFV_0574,None
CIW80_21825,LF82_1631,NRG857_03400,UM146_13820,APECO1_1322,EcolC_2895,ECB_00720,None,None,None,BWG_0619,EcDH1_2875,ECDH1ME8569_0720,ECED1_0729,EcHS_A0821,ECIAI1_0735,EKO11_3119,ECSE_0820,ECSF_0693,ECDH10B_0835,b0767,ybhE,ECW_m0822,WFL_03985,EC042_0786,EC55989_0747,ECO103_0755,ECO111_0777,ECH74115_0870,Z0938,ECs_0795,ECSP_0820,ECO26_0821,G2583_0933,EcSMS35_0790,E2348C_0644,EcE24377A_0794,ETEC_0771,UMNK88_806,ECOK1_0768,ECS88_0783,ECP_0779,ECABU_c08080,c0844,ECIAI39_0735,ECNA114_0698,ECUMN_0852,UTI89_C0765,SbBS512_E2591,SBO_0654,SDY_2011,SFxv_0963,S0935,SF0888,SFV_0750,SSON_0741
CIW80_21830,LF82_2621,NRG857_03405,UM146_13815,APECO1_1321,EcolC_2894,ECB_00721,None,None,None,BWG_0620,EcDH1_2874,ECDH1ME8569_0721,ECED1_0730,EcHS_A0822,ECIAI1_0736,EKO11_3118,ECSE_0821,ECSF_0694,ECDH10B_0836,b0768,ybhD,ECW_m0823,WFL_03990,EC042_0787,EC55989_0748,ECO103_0756,ECO111_0778,ECH74115_0871,Z0939,ECs_0796,ECSP_0821,ECO26_0822,G2583_0934,EcSMS35_0791,E2348C_0645,EcE24377A_0795,ETEC_0772,UMNK88_807,ECOK1_0769,ECS88_0784,ECP_0780,ECABU_c08090,c0845,ECIAI39_0736,ECNA114_0699,ECUMN_0853,UTI89_C0766,SbBS512_E2590,None,SDY_2012,None,None,SF0889,None,SSON_0742
CIW80_21835,LF82_2624,NRG857_03415,UM146_13805,APECO1_1320,EcolC_2893,ECB_00722,None,None,None,BWG_0621,EcDH1_2873,ECDH1ME8569_0722,ECED1_0732,EcHS_A0823,ECIAI1_0738,EKO11_3117,ECSE_0822,ECSF_0695,ECDH10B_0837,b0769,ybhH,ECW_m0824,WFL_03995,EC042_0788,EC55989_0751,ECO103_0757,ECO111_0779,ECH74115_0873,Z0940,ECs_0797,ECSP_0822,ECO26_0823,G2583_0935,EcSMS35_0792,E2348C_0646,EcE24377A_0796,ETEC_0774,UMNK88_809,ECOK1_0771,ECS88_0785,ECP_0782,ECABU_c08100,c0846,None,ECNA114_0701,ECUMN_0854,UTI89_C0767,SbBS512_E2588,None,None,SFxv_0966,S0937,SF0890,SFV_0752,None
CIW80_21840,LF82_2625,NRG857_03420,UM146_13800,APECO1_1319,EcolC_2892,ECB_00723,None,None,None,BWG_0622,EcDH1_2872,ECDH1ME8569_0723,ECED1_0733,EcHS_A0824,ECIAI1_0739,EKO11_3116,ECSE_0823,ECSF_0696,ECDH10B_0838,b0770,ybhI,ECW_m0825,WFL_04000,EC042_0789,EC55989_0752,ECO103_0758,ECO111_0781,ECH74115_0874,Z0941,ECs_0798,ECSP_0823,ECO26_0824,G2583_0936,EcSMS35_0793,E2348C_0647,EcE24377A_0797,ETEC_0775,UMNK88_810,ECOK1_0772,ECS88_0786,ECP_0783,ECABU_c08110,c0847,None,ECNA114_0702,ECUMN_0855,UTI89_C0768,None,None,None,SFxv_0967,S0938,SF0891,SFV_0753,None
CIW80_21845,LF82_2626,NRG857_03425,UM146_13795,APECO1_1318,EcolC_2891,ECB_00724,None,None,None,BWG_0623,EcDH1_2871,ECDH1ME8569_0724,ECED1_0735,EcHS_A0825,ECIAI1_0741,EKO11_3115,ECSE_0824,ECSF_0697,ECDH10B_0839,b0771,ybhJ,ECW_m0826,WFL_04005,EC042_0790,EC55989_0753,ECO103_0759,ECO111_0782,ECH74115_0875,Z0942,ECs_0799,ECSP_0824,ECO26_0825,G2583_0937,EcSMS35_0794,E2348C_0648,EcE24377A_0798,ETEC_0778,UMNK88_811,ECOK1_0773,ECS88_0788,ECP_0784,ECABU_c08120,c0848,ECIAI39_0739,ECNA114_0703,ECUMN_0856,UTI89_C0769,None,SBO_0658,None,SFxv_0968,S0939,SF0892,SFV_0754,SSON_0744
CIW80_21850,LF82_2620,NRG857_03430,UM146_13790,APECO1_1317,EcolC_2890,ECB_00725,ECBD_2910,B21_00700,ECD_00725,BWG_0624,EcDH1_2870,ECDH1ME8569_0725,ECED1_0736,EcHS_A0826,ECIAI1_0742,EKO11_3114,ECSE_0825,ECSF_0698,ECDH10B_0840,b0772,ybhC,ECW_m0827,WFL_04010,EC042_0791,EC55989_0754,ECO103_0760,ECO111_0783,ECH74115_0876,Z0943,ECs_0800,ECSP_0825,ECO26_0826,G2583_0938,EcSMS35_0795,E2348C_0649,EcE24377A_0799,ETEC_0779,UMNK88_812,ECOK1_0774,ECS88_0789,ECP_0785,ECABU_c08130,c0849,ECIAI39_0740,ECNA114_0704,ECUMN_0857,UTI89_C0770,SbBS512_E2580,SBO_0659,None,SFxv_0969,S0940,SF0893,SFV_0755,SSON_0745
CIW80_21855,LF82_2619,NRG857_03435,UM146_13785,APECO1_1316,EcolC_2870,ECB_00740,ECBD_2850,B21_00757,ECD_00740,BWG_0625,EcDH1_2869,ECDH1ME8569_0726,ECED1_0737,EcHS_A0827,ECIAI1_0808,EKO11_3113,ECSE_0826,ECSF_0699,ECDH10B_0841,b0773,ybhB,ECW_m0828,WFL_04015,EC042_0856,EC55989_0816,ECO103_0808,ECO111_0834,ECH74115_0921,Z0992,ECs_0851,ECSP_0869,ECO26_0899,G2583_1001,EcSMS35_0796,E2348C_0724,EcE24377A_0836,ETEC_0838,UMNK88_813,ECOK1_0775,ECS88_0790,ECP_0786,ECABU_c08140,c0850,ECIAI39_0749,ECNA114_0705,ECUMN_0915,UTI89_C0771,SbBS512_E2579,SBO_0660,SDY_0833,SFxv_0788,S0764,SF0723,SFV_0756,SSON_0752
CIW80_21860,LF82_085,NRG857_03440,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,E2348C_0725,None,None,None,None,None,ECP_0787,ECABU_c08150,c0851,None,None,None,None,None,None,None,None,None,None,None,None
CIW80_21865,LF82_0233,NRG857_03445,UM146_13780,APECO1_1315,EcolC_2869,ECB_00741,ECBD_2849,B21_00758,ECD_00741,BWG_0626,EcDH1_2868,ECDH1ME8569_0727,ECED1_0738,EcHS_A0829,ECIAI1_0809,EKO11_3112,ECSE_0827,ECSF_0700,ECDH10B_0842,b0774,bioA,ECW_m0829,WFL_04020,EC042_0857,EC55989_0817,ECO103_0809,ECO111_0835,ECH74115_0922,Z0993,ECs_0852,ECSP_0870,ECO26_0900,G2583_1002,EcSMS35_0797,E2348C_0726,EcE24377A_0837,ETEC_0839,UMNK88_814,ECOK1_0776,ECS88_0791,ECP_0788,ECABU_c08170,c0853,ECIAI39_0750,ECNA114_0706,ECUMN_0916,UTI89_C0772,SbBS512_E2578,SBO_0661,SDY_0832,SFxv_0790,S0765,SF0725,SFV_0758,SSON_0753
CIW80_21870,LF82_0234,NRG857_03450,UM146_13775,APECO1_1314,EcolC_2868,ECB_00742,ECBD_2848,B21_00759,ECD_00742,BWG_0627,EcDH1_2867,ECDH1ME8569_0728,ECED1_0739,EcHS_A0828,ECIAI1_0810,EKO11_3111,ECSE_0828,ECSF_0701,ECDH10B_0843,b0775,bioB,ECW_m0830,WFL_04025,EC042_0858,EC55989_0818,ECO103_0810,ECO111_0836,ECH74115_0923,Z0994,ECs_0853,ECSP_0871,ECO26_0901,G2583_1003,EcSMS35_0798,E2348C_0727,EcE24377A_0838,ETEC_0840,UMNK88_815,ECOK1_0777,ECS88_0792,ECP_0789,ECABU_c08160,c0855,ECIAI39_0751,ECNA114_0707,ECUMN_0917,UTI89_C0773,SbBS512_E2577,SBO_0662,SDY_0831,SFxv_0789,S0766,SF0724,SFV_0757,SSON_0754
CIW80_21875,LF82_0237,NRG857_03455,UM146_13770,APECO1_1313,EcolC_2867,ECB_00743,ECBD_2847,B21_00760,ECD_00743,BWG_0628,EcDH1_2866,ECDH1ME8569_0729,ECED1_0740,EcHS_A0830,ECIAI1_0811,EKO11_3110,ECSE_0829,ECSF_0702,ECDH10B_0844,b0776,bioF,ECW_m0831,WFL_04030,EC042_0859,EC55989_0819,ECO103_0811,ECO111_0837,ECH74115_0924,Z0995,ECs_0854,ECSP_0872,ECO26_0902,G2583_1004,EcSMS35_0799,E2348C_0728,EcE24377A_0839,ETEC_0841,UMNK88_816,ECOK1_0778,ECS88_0793,ECP_0790,ECABU_c08180,c0856,ECIAI39_0752,ECNA114_0708,ECUMN_0918,UTI89_C0774,SbBS512_E2576,SBO_0663,SDY_0830,SFxv_0791,S0767,SF0726,SFV_0759,SSON_0755
CIW80_21880,LF82_0235,NRG857_03460,UM146_13765,APECO1_1312,EcolC_2866,ECB_00744,ECBD_2846,B21_00761,ECD_00744,BWG_0629,EcDH1_2865,ECDH1ME8569_0730,ECED1_0741,EcHS_A0831,ECIAI1_0812,EKO11_3109,ECSE_0830,ECSF_0703,ECDH10B_0845,b0777,bioC,ECW_m0832,WFL_04035,EC042_0860,EC55989_0820,ECO103_0812,ECO111_0838,ECH74115_0925,Z0996,ECs_0855,ECSP_0873,ECO26_0903,G2583_1005,EcSMS35_0800,E2348C_0729,EcE24377A_0840,ETEC_0842,UMNK88_817,ECOK1_0779,ECS88_0794,ECP_0791,ECABU_c08190,c0857,ECIAI39_0753,ECNA114_0709,ECUMN_0919,UTI89_C0775,SbBS512_E2575,SBO_0664,SDY_0829,SFxv_0792,S0768,SF0727,SFV_0760,SSON_0756
CIW80_21885,LF82_0236,NRG857_03465,UM146_13760,APECO1_1311,EcolC_2865,ECB_00745,ECBD_2845,B21_00762,ECD_00745,BWG_0630,EcDH1_2864,ECDH1ME8569_0731,ECED1_0742,EcHS_A0832,ECIAI1_0813,EKO11_3108,ECSE_0831,ECSF_0704,ECDH10B_0846,b0778,bioD,ECW_m0833,WFL_04040,EC042_0861,EC55989_0821,ECO103_0813,ECO111_0839,ECH74115_0926,Z0997,ECs_0856,ECSP_0874,ECO26_0904,G2583_1006,EcSMS35_0801,E2348C_0730,EcE24377A_0841,ETEC_0843,UMNK88_818,ECOK1_0780,ECS88_0795,ECP_0792,ECABU_c08200,c0858,ECIAI39_0754,ECNA114_0710,ECUMN_0920,UTI89_C0776,SbBS512_E2574,SBO_0665,SDY_0828,SFxv_0793,S0769,SF0728,SFV_0761,SSON_0757
CIW80_21890,LF82_2396,NRG857_03470,UM146_13755,APECO1_1310,EcolC_2864,ECB_00746,ECBD_2844,B21_00763,ECD_00746,BWG_0632,EcDH1_2863,ECDH1ME8569_0732,ECED1_0743,EcHS_A0833,ECIAI1_0814,EKO11_3107,ECSE_0833,ECSF_0705,ECDH10B_0847,b0779,uvrB,ECW_m0834,WFL_04045,EC042_0862,EC55989_0822,ECO103_0814,ECO111_0840,ECH74115_0927,Z0998,ECs_0857,ECSP_0875,ECO26_0905,G2583_1007,EcSMS35_0802,E2348C_0731,EcE24377A_0842,ETEC_0844,UMNK88_819,ECOK1_0781,ECS88_0796,ECP_0793,ECABU_c08210,c0860,ECIAI39_0755,ECNA114_0711,ECUMN_0921,UTI89_C0777,SbBS512_E2573,SBO_0666,SDY_0827,SFxv_0795,S0770,SF0729,SFV_0762,SSON_0758
CIW80_21895,LF82_2627,NRG857_03475,UM146_13750,APECO1_1309,EcolC_2863,ECB_00747,ECBD_2843,B21_00764,ECD_00747,BWG_0633,EcDH1_2862,ECDH1ME8569_0733,ECED1_0744,EcHS_A0834,ECIAI1_0815,EKO11_3106,ECSE_0834,ECSF_0706,ECDH10B_0848,b0780,ybhK,ECW_m0835,WFL_04050,EC042_0863,EC55989_0823,ECO103_0815,ECO111_0841,ECH74115_0928,Z0999,ECs_0858,ECSP_0876,ECO26_0906,G2583_1008,EcSMS35_0803,E2348C_0732,EcE24377A_0843,ETEC_0845,UMNK88_820,ECOK1_0782,ECS88_0797,ECP_0794,ECABU_c08220,c0861,ECIAI39_0756,ECNA114_0712,ECUMN_0922,UTI89_C0778,SbBS512_E2572,SBO_0667,SDY_0826,SFxv_0796,S0771,SF0730,SFV_0763,SSON_0759
CIW80_21900,LF82_1365,NRG857_03480,UM146_13740,APECO1_1308,EcolC_2862,ECB_00748,ECBD_2842,B21_00765,ECD_00748,BWG_0634,EcDH1_2861,ECDH1ME8569_0734,ECED1_0746,EcHS_A0835,ECIAI1_0816,EKO11_3105,ECSE_0835,ECSF_0707,ECDH10B_0849,b0781,moaA,ECW_m0837,WFL_04060,EC042_0864,EC55989_0824,ECO103_0816,ECO111_0842,ECH74115_0929,Z1000,ECs_0859,ECSP_0877,ECO26_0907,G2583_1009,EcSMS35_0804,E2348C_0733,EcE24377A_0844,ETEC_0846,UMNK88_821,ECOK1_0783,ECS88_0798,ECP_0795,ECABU_c08230,c0862,ECIAI39_0757,ECNA114_0713,ECUMN_0924,UTI89_C0780,SbBS512_E2571,SBO_0668,SDY_0825,SFxv_0797,S0772,SF0731,SFV_0764,SSON_0760
CIW80_21905,LF82_1366,NRG857_03485,UM146_13735,APECO1_1307,EcolC_2861,ECB_00749,ECBD_2841,B21_00766,ECD_00749,BWG_0635,EcDH1_2860,ECDH1ME8569_0735,ECED1_0747,EcHS_A0836,ECIAI1_0817,EKO11_3104,ECSE_0836,ECSF_0708,ECDH10B_0850,b0782,moaB,ECW_m0838,WFL_04065,EC042_0865,EC55989_0825,ECO103_0817,ECO111_0843,ECH74115_0930,Z1001,ECs_0860,ECSP_0878,ECO26_0908,G2583_1010,EcSMS35_0805,E2348C_0734,EcE24377A_0845,ETEC_0847,UMNK88_822,ECOK1_0784,ECS88_0799,ECP_0796,ECABU_c08240,c0863,ECIAI39_0758,ECNA114_0714,ECUMN_0925,UTI89_C0781,SbBS512_E2570,SBO_0669,SDY_0824,SFxv_0798,S0773,SF0732,SFV_0765,SSON_0761
CIW80_21910,LF82_1367,NRG857_03490,UM146_13730,APECO1_1306,EcolC_2860,ECB_00750,ECBD_2840,B21_00767,ECD_00750,BWG_0636,EcDH1_2859,ECDH1ME8569_0736,ECED1_0748,EcHS_A0837,ECIAI1_0818,EKO11_3103,ECSE_0837,ECSF_0709,ECDH10B_0851,b0783,moaC,ECW_m0839,WFL_04070,EC042_0867,EC55989_0826,ECO103_0818,ECO111_0844,ECH74115_0931,Z1002,ECs_0861,ECSP_0879,ECO26_0909,G2583_1011,EcSMS35_0806,E2348C_0735,EcE24377A_0846,ETEC_0848,UMNK88_823,ECOK1_0785,ECS88_0800,ECP_0797,ECABU_c08250,c0865,ECIAI39_0759,ECNA114_0715,ECUMN_0926,UTI89_C0783,SbBS512_E2569,SBO_0670,SDY_0823,SFxv_0799,S0774,SF0733,SFV_0766,SSON_0762
CIW80_21915,LF82_1368,NRG857_03495,UM146_13725,None,EcolC_2859,ECB_00751,ECBD_2839,B21_00768,ECD_00751,BWG_0637,EcDH1_2858,ECDH1ME8569_0737,ECED1_0749,EcHS_A0838,ECIAI1_0819,EKO11_3102,ECSE_0838,ECSF_0710,ECDH10B_0852,b0784,moaD,ECW_m0840,WFL_04075,EC042_0868,EC55989_0827,ECO103_0819,ECO111_0845,ECH74115_0932,Z1003,ECs_0862,ECSP_0880,ECO26_0910,G2583_1012,EcSMS35_0807,E2348C_0736,EcE24377A_0847,ETEC_0849,UMNK88_824,ECOK1_0786,ECS88_0801,ECP_0798,ECABU_c08260,c0866,ECIAI39_0760,ECNA114_0716,ECUMN_0927,UTI89_C0784,SbBS512_E2568,SBO_0671,SDY_0822,SFxv_0800,S0775,SF0734,SFV_0767,SSON_0763
